"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",153.963,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",158.341,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",172.547,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",224.759,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",244.506,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",270.221,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",274.976,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",221.012,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",278.089,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",326.905,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",311.951,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",326.583,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",388.594,"B"
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",389.675,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",406.915,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",405.511,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",442.105,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",472.399,"B"
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",486.037,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",491.303,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",543.97,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",589.76,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",613.499,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",675.012,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",704.965,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",754.36,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",739.114,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",764.476,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",777.933,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",807.616,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",799.499,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",831.286,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",859.405,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",1087.074,"B"
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",1136.636,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",1191.075,
"PRT","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",1309.615,"P"
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.175,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.079,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",4.947,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",4.728,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",4.75,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",4.903,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",4.783,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",5.019,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",4.96,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",4.794,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",4.974,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",5.243,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",5.841,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",5.567,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",5.428,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",5.451,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",5.572,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",5.53,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",5.415,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",5.619,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",5.411,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",5.358,
"SVK","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",5.631,"E"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",0.47,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",0.467,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",0.586,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",0.575,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",0.581,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",0.607,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",0.665,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.45,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.628,"B"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.056,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.203,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.714,"B"
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.107,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.175,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",1.929,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.102,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",1.937,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",1.363,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",1.378,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",1.373,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",1.358,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",1.328,
"SVK","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",1.301,"E"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",91.678,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",91.586,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",89.409,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",89.161,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",89.094,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",88.983,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",87.787,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",77.579,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",75.286,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",69.983,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",69.3,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",75.363,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",73.487,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",71.908,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",73.78,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",72.169,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",74.205,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",80.227,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",79.716,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",80.36,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",79.939,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",80.134,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",81.23,"E"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",8.321,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",8.414,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",10.592,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",10.839,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",10.904,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",11.017,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",12.213,"D"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",22.421,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",24.714,"B"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",30.017,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",30.7,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",24.637,"B"
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",26.513,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",28.092,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",26.22,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",27.831,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",25.795,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",19.773,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",20.284,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",19.64,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",20.061,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",19.866,
"SVK","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",18.77,"E"
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",594.616,"D"
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",607.13,"D"
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",588.431,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",615.342,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",675.751,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",772.93,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",769.456,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",853.856,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",896.993,"B"
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",938.94,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",1097.579,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1271.419,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1332.662,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1445.615,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1456.986,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1513.68,"B"
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1598.158,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1612.656,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1641.877,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1638.985,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1637.456,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",1716.53,
"SVK","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",1911.872,"E"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",53.972,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",55.78,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",69.708,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",74.805,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",82.705,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",95.696,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",107.045,"D"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",246.765,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",294.454,"B"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",402.737,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",486.24,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",415.639,"B"
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",480.807,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",564.762,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",517.776,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",583.721,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",555.54,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",397.454,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",417.778,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",400.559,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",410.931,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",425.549,
"SVK","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",441.772,"E"
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1970",2.007,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1971",2.271,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1972",2.531,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1973",2.81,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1974",2.891,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1975",3.213,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1976",3.409,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1977",3.702,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1978",3.897,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",3.877,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",3.961,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",4.005,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",4.11,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",4.536,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",4.218,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",4.049,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",3.97,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",4.019,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",4.447,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",4.472,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",4.768,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",4.835,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",5.124,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.299,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",5.192,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",5.064,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.09,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.009,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",4.956,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",4.956,"B"
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",4.852,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",4.808,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",4.831,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.378,"B"
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",5.465,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",5.533,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",5.645,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",5.725,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.142,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",6.837,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.788,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.738,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",6.603,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",6.439,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",6.387,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",6.509,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",6.406,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",6.318,
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",6.331,"P"
"ESP","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",6.369,"E"
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.13,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",1.304,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",1.241,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",0.879,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",1.126,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",0.968,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",1.246,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",1.201,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",1.043,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.012,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",0.993,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",1.085,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.072,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",0.797,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",0.928,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",0.981,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.021,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.042,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.181,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",1.279,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",1.316,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.436,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",1.521,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",1.649,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.682,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.965,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.962,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",1.928,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",1.936,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.951,"B"
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",1.947,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.961,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.969,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",2.185,"B"
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",2.194,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",2.199,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.184,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.193,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",2.239,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.27,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.33,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.431,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.554,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.629,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.703,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.618,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.547,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.624,
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",2.662,"P"
"ESP","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",2.63,"E"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",63.969,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",63.528,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",67.103,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",76.169,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",71.974,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",76.854,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",73.233,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",75.499,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",78.884,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",79.296,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",79.957,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",78.684,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",79.319,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",85.061,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",81.971,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",80.493,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",79.541,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",79.41,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",79.019,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",77.758,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",78.365,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",77.099,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",77.109,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",76.267,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",75.535,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",72.039,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",72.184,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",72.211,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",71.909,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",71.752,"B"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",71.358,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",71.029,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",71.04,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.106,"B"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.352,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",71.556,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",72.1,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",72.302,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",73.283,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",75.071,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",74.444,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",73.486,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",72.111,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",71.008,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",70.266,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",71.317,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",71.554,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",70.653,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",70.403,"P"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",70.776,"E"
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1970",36.029,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1971",36.472,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1972",32.897,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1973",23.832,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1974",28.026,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1975",23.147,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1976",26.767,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1977",24.501,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1978",21.116,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1979",20.704,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1980",20.043,
"ESP","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1981",21.316,
